s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 1.1102109E+002, 1.6888030E+002, 1.0875233E-002, 1.1647607E+000, 6.1848012E+002, 3.7764792E+001, 2.3421360E+003,-1.1243779E+003, 1.6135301E+001, 4.5376965E+002
 1.1122157E+002, 1.6171629E+002, 1.2080993E-002, 1.1964623E+000, 6.0817899E+002, 3.6335915E+001, 2.3136220E+003,-1.0930531E+003, 1.6454059E+001, 4.3725253E+002
 1.1142204E+002, 1.5854762E+002, 1.3481955E-002, 1.3596406E+000, 5.9945132E+002, 3.5966604E+001, 2.3885231E+003,-1.0397831E+003, 1.5780397E+001, 4.1812059E+002
 1.1160024E+002, 1.6443526E+002, 2.0630994E-002, 1.5969839E+000, 6.3275938E+002, 3.8437507E+001, 3.0796126E+003,-1.4260823E+003, 1.8421566E+001, 4.4775469E+002
 1.1180072E+002, 1.9844775E+002, 2.1462551E-003, 9.6081771E-001, 6.5443952E+002, 4.5162890E+001, 2.5555530E+003,-1.3446246E+003, 1.6177053E+001, 5.3331916E+002
 1.1200119E+002, 1.7565270E+002, 7.0009383E-003, 1.8891850E-001, 5.5520753E+002, 3.6505556E+001, 1.3153547E+003,-6.5947188E+002, 9.9021686E+000, 5.1343325E+002
 1.1220166E+002, 1.4572064E+002, 5.3618687E-003, 7.0848613E-001, 5.8494624E+002, 3.0770699E+001, 1.8951255E+003,-9.5258296E+002, 8.9613342E+000, 4.7218179E+002
 1.1240214E+002, 1.5258720E+002, 5.0638549E-003, 5.7755833E-001, 5.7684716E+002, 3.2990752E+001, 2.0748821E+003,-9.6496849E+002, 1.0719648E+001, 4.8143377E+002
 1.1260261E+002, 1.7710607E+002, 5.9855537E-003, 1.1797919E+000, 6.6656907E+002, 4.0087215E+001, 3.6412682E+003,-1.6057686E+003, 1.4104527E+001, 5.0536421E+002
 1.1280309E+002, 1.9570761E+002, 8.1976481E-003, 5.1513509E-001, 6.1445337E+002, 4.2744837E+001, 2.1781296E+003,-9.2537192E+002, 1.4562814E+001, 5.2947378E+002
 1.1300356E+002, 1.6992436E+002, 7.7226437E-003, 6.9951436E-001, 6.1530975E+002, 3.6312971E+001, 2.2383788E+003,-1.0541034E+003, 1.1041088E+001, 4.9893380E+002
 1.1320404E+002, 1.6463559E+002, 6.6530032E-003, 7.5259887E-001, 6.0490927E+002, 3.5615302E+001, 2.1150939E+003,-9.8224579E+002, 1.1917465E+001, 4.8825434E+002
 1.1340451E+002, 1.6375605E+002, 6.7727767E-003, 9.0014966E-001, 6.2330204E+002, 3.5890616E+001, 2.3100805E+003,-1.1381493E+003, 1.2052611E+001, 4.8646175E+002
 1.1360499E+002, 1.8318083E+002, 7.5528724E-003, 1.2463437E+000, 6.7181401E+002, 4.1097135E+001, 2.6201366E+003,-1.3184388E+003, 1.4898766E+001, 5.0395563E+002
 1.1380546E+002, 1.9715894E+002, 9.1508710E-003, 1.4834213E+000, 7.0691636E+002, 4.4544611E+001, 3.2902420E+003,-1.6168137E+003, 1.5990219E+001, 5.1598306E+002
 1.1400127E+002, 2.2107887E+002, 1.0902113E-002, 1.9294770E+000, 7.7315914E+002, 5.1112694E+001, 3.5744962E+003,-1.7355608E+003, 1.9406905E+001, 5.3648833E+002
 1.1420070E+002, 2.2705383E+002, 1.2782102E-002, 1.7003497E+000, 7.5275173E+002, 5.1143918E+001, 2.7930987E+003,-1.3079544E+003, 1.8707523E+001, 5.3824384E+002
 1.1440012E+002, 1.9425726E+002, 1.0953401E-002, 1.4807290E+000, 6.9975650E+002, 4.3027275E+001, 2.6208047E+003,-1.1840582E+003, 1.5490353E+001, 5.0329805E+002
 1.1461949E+002, 1.7217892E+002, 9.3040071E-003, 1.1351850E+000, 6.3830810E+002, 3.7865658E+001, 2.3341058E+003,-9.4919323E+002, 1.3920659E+001, 4.7932719E+002
 1.1481891E+002, 1.6147920E+002, 8.2398512E-003, 1.1680438E+000, 6.3022795E+002, 3.5730277E+001, 2.4041861E+003,-1.0070903E+003, 1.3361833E+001, 4.6543399E+002
 1.1501833E+002, 1.6647997E+002, 8.5527309E-003, 1.1934901E+000, 6.3213526E+002, 3.7015838E+001, 2.3607682E+003,-1.0852797E+003, 1.4500773E+001, 4.6633581E+002
 1.1521576E+002, 1.7613229E+002, 9.4615830E-003, 1.4912099E+000, 6.7079501E+002, 4.0122841E+001, 2.9922484E+003,-1.5314514E+003, 1.6485977E+001, 4.7133792E+002
 1.1541319E+002, 2.1658711E+002, 1.2698299E-002, 2.1434183E+000, 7.4655527E+002, 5.0317318E+001, 3.3753049E+003,-1.8691601E+003, 2.2777213E+001, 4.9510239E+002
 1.1561062E+002, 2.2111481E+002, 1.7436577E-002, 1.5140505E+000, 6.9210443E+002, 5.0031444E+001, 2.6166024E+003,-1.1616768E+003, 2.3388004E+001, 4.8993632E+002
 1.1580576E+002, 1.8840325E+002, 1.7855304E-002, 2.0762121E+000, 6.9591234E+002, 4.3219314E+001, 2.9124279E+003,-1.3372496E+003, 1.8938149E+001, 4.4272587E+002
 1.1600218E+002, 1.7787940E+002, 1.3611230E-002, 1.6544857E+000, 6.4348660E+002, 4.0713715E+001, 2.6005046E+003,-1.0411368E+003, 2.0305114E+001, 4.3690886E+002
 1.1621824E+002, 1.6767630E+002, 1.2948231E-002, 1.8519993E+000, 6.7573006E+002, 3.8676234E+001, 3.1904187E+003,-1.4453871E+003, 1.6429352E+001, 4.4939641E+002
 1.1641466E+002, 1.8563652E+002, 4.7943456E-003, 7.6625412E-001, 6.2998043E+002, 4.0877241E+001, 2.1282188E+003,-1.0092144E+003, 1.3232626E+001, 5.2250847E+002
 1.1661109E+002, 1.6052262E+002, 6.3575671E-003, 4.2257272E-001, 5.7408954E+002, 3.3728020E+001, 1.9461076E+003,-8.5511813E+002, 9.6054940E+000, 4.9518992E+002
 1.1680358E+002, 1.4946993E+002, 5.2523473E-003, 4.4261049E-001, 5.5186448E+002, 3.1417998E+001, 1.7808495E+003,-7.4999957E+002, 9.7810695E+000, 4.7613330E+002
 1.1701964E+002, 1.4831732E+002, 5.0772107E-003, 5.4520007E-001, 5.6624500E+002, 3.1373149E+001, 1.8924197E+003,-7.7243427E+002, 9.7264190E+000, 4.7471471E+002
 1.1721410E+002, 1.4236111E+002, 5.0322407E-003, 4.0034713E-001, 5.3963510E+002, 2.9546216E+001, 1.6602602E+003,-6.3062401E+002, 8.9367261E+000, 4.6647634E+002
 1.1740856E+002, 1.3345849E+002, 4.6235945E-003, 6.9905549E-001, 5.6932398E+002, 2.8520703E+001, 1.8397215E+003,-8.1911077E+002, 8.4341284E+000, 4.5647290E+002
 1.1761814E+002, 1.3972949E+002, 4.6737313E-003, 6.2201686E-001, 5.6292098E+002, 3.0154419E+001, 1.8471786E+003,-8.1791376E+002, 9.6301023E+000, 4.6322448E+002
 1.1780827E+002, 1.4135197E+002, 5.0966427E-003, 6.2737124E-001, 5.6928952E+002, 3.0625205E+001, 1.9656069E+003,-8.4515463E+002, 9.6991316E+000, 4.6587380E+002
 1.1802218E+002, 1.4534057E+002, 5.3319483E-003, 7.8184683E-001, 5.9080365E+002, 3.1805353E+001, 2.0922063E+003,-9.3148581E+002, 1.0281000E+001, 4.6907654E+002
 1.1821231E+002, 1.5675250E+002, 5.9049266E-003, 1.1807351E+000, 6.4302127E+002, 3.5188011E+001, 2.3831316E+003,-1.1352904E+003, 1.1797462E+001, 4.8002186E+002
 1.1840245E+002, 1.7193963E+002, 7.0188471E-003, 1.3362161E+000, 6.7567095E+002, 3.8823733E+001, 2.7922889E+003,-1.2072712E+003, 1.3387723E+001, 4.9514745E+002
 1.1861144E+002, 1.9296923E+002, 8.6141135E-003, 2.0075144E+000, 7.5994448E+002, 4.4442895E+001, 3.6395319E+003,-1.4895823E+003, 1.5506449E+001, 5.1596499E+002
 1.1880322E+002, 2.0926879E+002, 1.0318252E-002, 2.0360018E+000, 7.7044248E+002, 4.7833638E+001, 3.3769992E+003,-1.3179889E+003, 1.6900750E+001, 5.2809505E+002
 1.1901632E+002, 2.0951230E+002, 1.1014246E-002, 2.2212817E+000, 7.8446485E+002, 4.7548554E+001, 3.0252195E+003,-1.2688781E+003, 1.6664770E+001, 5.2395107E+002
 1.1921863E+002, 1.9714079E+002, 1.0658251E-002, 1.7966435E+000, 7.3475370E+002, 4.3906673E+001, 2.6544830E+003,-1.1056889E+003, 1.5588277E+001, 5.0688894E+002
 1.1941015E+002, 1.9196075E+002, 1.0193501E-002, 2.1415475E+000, 7.5540414E+002, 4.3365557E+001, 2.7554220E+003,-1.1011337E+003, 1.5862105E+001, 4.9836035E+002
 1.1960167E+002, 1.7649557E+002, 1.0014025E-002, 1.5047858E+000, 6.8028901E+002, 3.8966732E+001, 2.2259808E+003,-8.4514155E+002, 1.3868420E+001, 4.8345727E+002
 1.1981234E+002, 1.5152185E+002, 7.8730288E-003, 1.2625766E+000, 6.2899033E+002, 3.3450900E+001, 2.1238360E+003,-9.3254917E+002, 1.1838791E+001, 4.5641532E+002
 1.2000000E+002, 1.4440783E+002, 7.1510901E-003, 8.3118005E-001, 5.7373301E+002, 3.1627610E+001, 1.9356897E+003,-8.4333681E+002, 1.1668522E+001, 4.4828228E+002
